a¤o;fecha;posicion;tipo;tipo operaci¢n;ejercicio;Primero;Minimo;Maximo;Ultimo;Volumen;"Volumen
IRC";Sub-Tot Vol;Ajuste / VT;OI;Cod. Prod;Cod. Pto;Mes Entrega (numeros);Mes Entrega (letras);"Abreviado
Prod";"Abreviado
Pto";moneda;unidad;"mercado
referencia"
2016;17/02/2016;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.92;0;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/02/2016;DOLAR/JUL16;Futuro;Futuro;0;16.245;16.245;16.245;16.245;20000;0;20000;16.245;0;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/02/2016;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.585;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/03/2016;DOLAR/MAR16;Futuro;Futuro;0;14.65;14.65;14.92;14.92;180000;0;180000;14.92;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/03/2016;DOLAR/ABR16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.245;0;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/03/2016;DOLAR/MAY16;Futuro;Futuro;0;15.315;15.315;15.57;15.57;70000;0;70000;15.57;0;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/03/2016;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.945;0;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/03/2016;DOLAR/JUL16;Futuro;Futuro;0;16.005;16.005;16.3;16.3;100000;0;100000;16.3;0;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/03/2016;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.64;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/05/2016;DOLAR/MAY16;Futuro;Futuro;0;14.175;14.175;14.22;14.22;70000;0;70000;14.22;5;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/05/2016;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;14.525;5;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/05/2016;DOLAR/JUL16;Futuro;Futuro;0;14.815;14.815;14.815;14.815;30000;0;30000;14.815;3;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/05/2016;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.15;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/05/2016;DOLAR/SEP16;Futuro;Futuro;0;15.45;15.45;15.45;15.45;30000;0;30000;15.45;0;90;90;201609;sep-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/05/2016;DOLAR/NOV16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.1;3;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/05/2016;DOLAR/DIC16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.405;0;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/08/2016;DOLAR/AGO16;Futuro;Futuro;0;14.86;14.86;14.86;14.86;50000;0;50000;14.86;10;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/08/2016;DOLAR/SEP16;Futuro;Futuro;0;15.2;15.2;15.2;15.2;20000;0;20000;15.2;9;90;90;201609;sep-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/08/2016;DOLAR/OCT16;Futuro;Futuro;0;15.525;15.525;15.525;15.525;10000;0;10000;15.525;4;90;90;201610;oct-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/08/2016;DOLAR/NOV16;Futuro;Futuro;0;15.82;15.82;15.82;15.82;10000;0;10000;15.955;70;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/08/2016;DOLAR/DIC16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.195;0;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/10/2016;DOLAR/OCT16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.34;5;90;90;201610;oct-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/10/2016;DOLAR/NOV16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.64;11;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/10/2016;DOLAR/DIC16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.925;0;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/10/2016;DOLAR/ENE17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.195;0;90;90;201701;ene-17;DOLAR;s/e;Pesos;U$S;FI
2016;17/11/2016;DOLAR/NOV16;Futuro;Futuro;0;15.55;15.55;15.62;15.6;70000;0;70000;15.6;11;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/11/2016;DOLAR/DIC16;Futuro;Futuro;0;15.97;15.94;15.97;15.94;80000;0;80000;15.94;7;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;17/11/2016;DOLAR/ENE17;Futuro;Futuro;0;16.26;16.26;16.26;16.26;20000;0;20000;16.26;4;90;90;201701;ene-17;DOLAR;s/e;Pesos;U$S;FI
2016;17/11/2016;DOLAR/FEB17;Futuro;Futuro;0;16.48;16.48;16.48;16.48;20000;0;20000;16.48;0;90;90;201702;feb-17;DOLAR;s/e;Pesos;U$S;FI
2016;17/11/2016;DOLAR/MAR17;Futuro;Futuro;0;16.815;16.815;16.815;16.815;20000;0;20000;16.815;0;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2016;17/11/2016;DOLAR/ABR17;Futuro;Futuro;0;17.07;17.07;17.07;17.07;10000;0;10000;17.07;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2016;18/01/2016;DOLAR/ENE16;Futuro;Futuro;0;13.46;13.46;13.46;13.46;20000;0;20000;13.46;7;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/01/2016;DOLAR/FEB16;Futuro;Futuro;0;13.76;13.76;13.76;13.76;20000;0;20000;13.76;4;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/01/2016;DOLAR/MAR16;Futuro;Futuro;0;0;0;0;0;0;0;0;14.045;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/01/2016;DOLAR/ABR16;Futuro;Futuro;0;14.32;14.32;14.32;14.32;20000;0;20000;14.32;0;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/01/2016;DOLAR/MAY16;Futuro;Futuro;0;0;0;0;0;0;0;0;14.65;0;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/01/2016;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;14.9;0;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/01/2016;DOLAR/JUL16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.255;0;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/01/2016;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.605;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/02/2016;DOLAR/FEB16;Futuro;Futuro;0;15.02;14.945;15.1;14.945;150000;0;150000;14.945;4;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/02/2016;DOLAR/MAR16;Futuro;Futuro;0;15.235;15.15;15.3;15.15;80000;0;80000;15.15;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/02/2016;DOLAR/ABR16;Futuro;Futuro;0;15.48;15.35;15.55;15.35;60000;0;60000;15.35;0;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/02/2016;DOLAR/MAY16;Futuro;Futuro;0;15.7;15.62;15.7;15.62;40000;0;40000;15.62;0;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/02/2016;DOLAR/JUN16;Futuro;Futuro;0;15.92;15.88;15.92;15.88;20000;0;20000;15.88;0;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/02/2016;DOLAR/JUL16;Futuro;Futuro;0;16.28;16.25;16.45;16.25;60000;0;60000;16.25;0;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/02/2016;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.59;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/03/2016;DOLAR/MAR16;Futuro;Futuro;0;14.93;14.75;14.93;14.75;80000;0;80000;14.75;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/03/2016;DOLAR/ABR16;Futuro;Futuro;0;15.15;15.09;15.15;15.09;20000;0;20000;15.09;0;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/03/2016;DOLAR/MAY16;Futuro;Futuro;0;15.6;15.42;15.6;15.42;50000;0;50000;15.42;0;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/03/2016;DOLAR/JUN16;Futuro;Futuro;0;15.68;15.68;15.68;15.68;10000;0;10000;15.68;0;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/03/2016;DOLAR/JUL16;Futuro;Futuro;0;16.3;16.05;16.3;16.05;50000;0;50000;16.05;0;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/03/2016;DOLAR/AGO16;Futuro;Futuro;0;16.3;16.3;16.3;16.3;10000;0;10000;16.3;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/03/2016;DOLAR/SEP16;Futuro;Futuro;0;16.9;16.78;16.9;16.78;30000;0;30000;16.78;0;90;90;201609;sep-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/04/2016;DOLAR/ABR16;Futuro;Futuro;0;14.115;14.115;14.205;14.205;90000;0;90000;14.205;2;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/04/2016;DOLAR/MAY16;Futuro;Futuro;0;14.55;14.5;14.605;14.605;100000;0;100000;14.625;3;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/04/2016;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.005;3;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/04/2016;DOLAR/JUL16;Futuro;Futuro;0;15.28;15.23;15.3;15.3;90000;0;90000;15.3;0;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/04/2016;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.66;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/04/2016;DOLAR/SEP16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.005;0;90;90;201609;sep-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/04/2016;DOLAR/NOV16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.605;0;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/05/2016;DOLAR/MAY16;Futuro;Futuro;0;14.185;14.185;14.23;14.23;80000;0;80000;14.23;5;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/05/2016;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;14.535;5;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/05/2016;DOLAR/JUL16;Futuro;Futuro;0;14.815;14.815;14.88;14.88;50000;0;50000;14.88;3;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/05/2016;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.21;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/05/2016;DOLAR/SEP16;Futuro;Futuro;0;15.46;15.46;15.51;15.51;50000;0;50000;15.51;0;90;90;201609;sep-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/05/2016;DOLAR/NOV16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.16;3;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/05/2016;DOLAR/DIC16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.465;0;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/07/2016;DOLAR/JUL16;Futuro;Futuro;0;15.1;15.1;15.3;15.3;90000;0;90000;15.245;14;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/07/2016;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.645;4;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/07/2016;DOLAR/SEP16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.895;3;90;90;201609;sep-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/07/2016;DOLAR/OCT16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.3;0;90;90;201610;oct-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/07/2016;DOLAR/NOV16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.655;70;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/07/2016;DOLAR/DIC16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.89;0;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/08/2016;DOLAR/AGO16;Futuro;Futuro;0;15.05;15.04;15.07;15.07;60000;0;60000;14.995;10;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/08/2016;DOLAR/SEP16;Futuro;Futuro;0;15.375;15.375;15.375;15.375;10000;0;10000;15.345;9;90;90;201609;sep-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/08/2016;DOLAR/OCT16;Futuro;Futuro;0;15.69;15.69;15.69;15.69;10000;0;10000;15.645;4;90;90;201610;oct-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/08/2016;DOLAR/NOV16;Futuro;Futuro;0;16.025;16;16.025;16;30000;0;30000;16.055;70;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/08/2016;DOLAR/DIC16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.295;0;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/10/2016;DOLAR/OCT16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.34;5;90;90;201610;oct-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/10/2016;DOLAR/NOV16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.64;11;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/10/2016;DOLAR/DIC16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.925;0;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/10/2016;DOLAR/ENE17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.195;0;90;90;201701;ene-17;DOLAR;s/e;Pesos;U$S;FI
2016;18/11/2016;DOLAR/NOV16;Futuro;Futuro;0;15.59;15.59;15.59;15.59;50000;0;50000;15.545;11;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/11/2016;DOLAR/DIC16;Futuro;Futuro;0;15.92;15.92;15.92;15.92;20000;0;20000;15.895;7;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;18/11/2016;DOLAR/ENE17;Futuro;Futuro;0;16.23;16.23;16.23;16.23;20000;0;20000;16.195;4;90;90;201701;ene-17;DOLAR;s/e;Pesos;U$S;FI
2016;18/11/2016;DOLAR/FEB17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.415;0;90;90;201702;feb-17;DOLAR;s/e;Pesos;U$S;FI
2016;18/11/2016;DOLAR/MAR17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.75;0;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2016;18/11/2016;DOLAR/ABR17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.005;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2016;19/01/2016;DOLAR/ENE16;Futuro;Futuro;0;13.455;13.435;13.455;13.445;80000;0;80000;13.445;7;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/01/2016;DOLAR/FEB16;Futuro;Futuro;0;13.745;13.735;13.755;13.74;50000;0;50000;13.74;4;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/01/2016;DOLAR/MAR16;Futuro;Futuro;0;13.985;13.985;13.995;13.995;20000;0;20000;13.995;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/01/2016;DOLAR/ABR16;Futuro;Futuro;0;14.265;14.24;14.27;14.27;50000;0;50000;14.27;0;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/01/2016;DOLAR/MAY16;Futuro;Futuro;0;14.535;14.525;14.535;14.525;20000;0;20000;14.525;0;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/01/2016;DOLAR/JUN16;Futuro;Futuro;0;14.795;14.795;14.795;14.795;10000;0;10000;14.795;0;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/01/2016;DOLAR/JUL16;Futuro;Futuro;0;15.155;15.155;15.155;15.155;10000;0;10000;15.155;0;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/01/2016;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.505;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/02/2016;DOLAR/FEB16;Futuro;Futuro;0;14.925;14.925;14.985;14.985;90000;0;90000;14.985;4;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/02/2016;DOLAR/MAR16;Futuro;Futuro;0;15.145;15.145;15.18;15.18;30000;0;30000;15.18;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/02/2016;DOLAR/ABR16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.38;0;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/02/2016;DOLAR/MAY16;Futuro;Futuro;0;15.57;15.57;15.585;15.585;70000;0;70000;15.605;0;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/02/2016;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.865;0;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/02/2016;DOLAR/JUL16;Futuro;Futuro;0;16.16;16.16;16.185;16.185;100000;0;100000;16.195;0;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/02/2016;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.535;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/04/2016;DOLAR/ABR16;Futuro;Futuro;0;0;0;0;0;0;0;0;14.295;2;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/04/2016;DOLAR/MAY16;Futuro;Futuro;0;0;0;0;0;0;0;0;14.69;3;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/04/2016;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;14.99;3;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/04/2016;DOLAR/JUL16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.34;0;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/04/2016;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.7;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/04/2016;DOLAR/SEP16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.045;0;90;90;201609;sep-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/04/2016;DOLAR/NOV16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.645;0;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/05/2016;DOLAR/MAY16;Futuro;Futuro;0;14.2;14.2;14.2;14.2;40000;0;40000;14.2;5;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/05/2016;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;14.505;5;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/05/2016;DOLAR/JUL16;Futuro;Futuro;0;14.85;14.85;14.85;14.85;20000;0;20000;14.85;3;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/05/2016;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.18;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/05/2016;DOLAR/SEP16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.48;0;90;90;201609;sep-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/05/2016;DOLAR/NOV16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.04;3;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/05/2016;DOLAR/DIC16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.345;0;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/07/2016;DOLAR/JUL16;Futuro;Futuro;0;15.4;15.15;15.4;15.15;160000;0;160000;15.15;14;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/07/2016;DOLAR/AGO16;Futuro;Futuro;0;15.605;15.53;15.605;15.53;60000;0;60000;15.53;4;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/07/2016;DOLAR/SEP16;Futuro;Futuro;0;16.15;15.835;16.15;15.85;70000;0;70000;15.85;3;90;90;201609;sep-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/07/2016;DOLAR/OCT16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.255;0;90;90;201610;oct-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/07/2016;DOLAR/NOV16;Futuro;Futuro;0;16.755;16.45;16.755;16.45;90000;0;90000;16.45;70;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/07/2016;DOLAR/DIC16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.685;0;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/08/2016;DOLAR/AGO16;Futuro;Futuro;0;15;14.98;15;14.98;60000;0;60000;14.98;10;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/08/2016;DOLAR/SEP16;Futuro;Futuro;0;15.33;15.31;15.33;15.31;30000;0;30000;15.31;9;90;90;201609;sep-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/08/2016;DOLAR/OCT16;Futuro;Futuro;0;15.615;15.615;15.615;15.615;20000;0;20000;15.595;4;90;90;201610;oct-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/08/2016;DOLAR/NOV16;Futuro;Futuro;0;15.985;15.965;15.985;15.965;20000;0;20000;15.965;70;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/08/2016;DOLAR/DIC16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.205;0;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/09/2016;DOLAR/SEP16;Futuro;Futuro;0;15.25;15.25;15.25;15.25;40000;0;40000;15.25;13;90;90;201609;sep-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/09/2016;DOLAR/OCT16;Futuro;Futuro;0;15.545;15.545;15.545;15.545;20000;0;20000;15.545;5;90;90;201610;oct-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/09/2016;DOLAR/NOV16;Futuro;Futuro;0;15.85;15.85;15.85;15.85;20000;0;20000;15.85;11;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/09/2016;DOLAR/DIC16;Futuro;Futuro;0;0;0;0;0;0;0;0;16.13;0;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/09/2016;DOLAR/ENE17;Futuro;Futuro;0;16.4;16.4;16.4;16.4;20000;0;20000;16.4;0;90;90;201701;ene-17;DOLAR;s/e;Pesos;U$S;FI
2016;19/10/2016;DOLAR/OCT16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.31;5;90;90;201610;oct-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/10/2016;DOLAR/NOV16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.61;11;90;90;201611;nov-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/10/2016;DOLAR/DIC16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.895;0;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/10/2016;DOLAR/ENE17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.195;0;90;90;201701;ene-17;DOLAR;s/e;Pesos;U$S;FI
2016;19/12/2016;DOLAR/DIC16;Futuro;Futuro;0;15.985;15.985;15.985;15.985;80000;0;80000;15.985;9;90;90;201612;dic-16;DOLAR;s/e;Pesos;U$S;FI
2016;19/12/2016;DOLAR/ENE17;Futuro;Futuro;0;16.32;16.32;16.32;16.32;20000;0;20000;16.295;8;90;90;201701;ene-17;DOLAR;s/e;Pesos;U$S;FI
2016;19/12/2016;DOLAR/FEB17;Futuro;Futuro;0;16.605;16.605;16.605;16.605;20000;0;20000;16.605;1;90;90;201702;feb-17;DOLAR;s/e;Pesos;U$S;FI
2016;19/12/2016;DOLAR/MAR17;Futuro;Futuro;0;16.95;16.9;16.95;16.9;40000;0;40000;16.9;9;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2016;19/12/2016;DOLAR/ABR17;Futuro;Futuro;0;17.24;17.24;17.24;17.24;20000;0;20000;17.24;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2016;20/01/2016;DOLAR/ENE16;Futuro;Futuro;0;0;0;0;0;0;0;0;13.49;7;90;90;201601;ene-16;DOLAR;s/e;Pesos;U$S;FI
2016;20/01/2016;DOLAR/FEB16;Futuro;Futuro;0;0;0;0;0;0;0;0;13.785;4;90;90;201602;feb-16;DOLAR;s/e;Pesos;U$S;FI
2016;20/01/2016;DOLAR/MAR16;Futuro;Futuro;0;0;0;0;0;0;0;0;14.055;0;90;90;201603;mar-16;DOLAR;s/e;Pesos;U$S;FI
2016;20/01/2016;DOLAR/ABR16;Futuro;Futuro;0;0;0;0;0;0;0;0;14.33;0;90;90;201604;abr-16;DOLAR;s/e;Pesos;U$S;FI
2016;20/01/2016;DOLAR/MAY16;Futuro;Futuro;0;0;0;0;0;0;0;0;14.625;0;90;90;201605;may-16;DOLAR;s/e;Pesos;U$S;FI
2016;20/01/2016;DOLAR/JUN16;Futuro;Futuro;0;0;0;0;0;0;0;0;14.895;0;90;90;201606;jun-16;DOLAR;s/e;Pesos;U$S;FI
2016;20/01/2016;DOLAR/JUL16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.205;0;90;90;201607;jul-16;DOLAR;s/e;Pesos;U$S;FI
2016;20/01/2016;DOLAR/AGO16;Futuro;Futuro;0;0;0;0;0;0;0;0;15.555;0;90;90;201608;ago-16;DOLAR;s/e;Pesos;U$S;FI
