a¤o;fecha;posicion;tipo;tipo operaci¢n;ejercicio;Primero;Minimo;Maximo;Ultimo;Volumen;"Volumen
IRC";Sub-Tot Vol;Ajuste / VT;OI;Cod. Prod;Cod. Pto;Mes Entrega (numeros);Mes Entrega (letras);"Abreviado
Prod";"Abreviado
Pto";moneda;unidad;"mercado
referencia"
2018;20/09/2018;GGAL/DIC18;Futuro;Futuro;0;0;0;0;0;0;0;0;121.5;31;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;20/11/2018;GGAL/DIC18;Futuro;Futuro;0;99.75;96.65;100.9;98.36;46000;0;46,000;98.3;752;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;20/11/2018;GGAL/MAR19;Futuro;Futuro;0;115;115;115;115;500;0;500;110.355;5;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2018;20/12/2018;GGAL/DIC18;Futuro;Futuro;0;103.1;101.9;103.7;101.93;18700;0;18,700;101.9;715;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;20/12/2018;GGAL/MAR19;Futuro;Futuro;0;115;115;115;115;1000;0;1,000;115;35;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2018;21/02/2018;GGAL/MAR18;Futuro;Futuro;0;138.2;138;138.2;138;5500;0;5,500;138;37;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;21/02/2018;GGAL/JUN18;Futuro;Futuro;0;147.2;147;147.2;147;5500;0;5,500;147;5;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;21/03/2018;GGAL/MAR18;Futuro;Futuro;0;0;0;0;0;0;0;0;133;22;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;21/03/2018;GGAL/JUN18;Futuro;Futuro;0;0;0;0;0;0;0;0;142;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;21/05/2018;GGAL/JUN18;Futuro;Futuro;0;120;119.5;120;119.5;4000;0;4,000;119.5;43;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;21/05/2018;GGAL/SEP18;Futuro;Futuro;0;129;128.5;129;128.5;4000;0;4,000;128.5;0;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;21/06/2018;GGAL/JUN18;Futuro;Futuro;0;116.72;116.72;117.35;116.95;3500;0;3,500;116.95;68;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;21/06/2018;GGAL/SEP18;Futuro;Futuro;0;0;0;0;0;0;0;0;127.95;5;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;21/08/2018;GGAL/SEP18;Futuro;Futuro;0;90.15;89.6;90.15;89.6;10500;0;10,500;89.6;103;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;21/08/2018;GGAL/DIC18;Futuro;Futuro;0;101;100.6;101;100.6;10000;0;10,000;100.4;6;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;21/09/2018;GGAL/SEP18;Futuro;Futuro;0;105.97;105.84;111.41;111.41;5600;0;5,600;111.41;87;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;21/09/2018;GGAL/DIC18;Futuro;Futuro;0;0;0;0;0;0;0;0;124;31;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;21/11/2018;GGAL/DIC18;Futuro;Futuro;0;99.7;98;101.88;99.5;51400;0;51,400;99.5;770;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;21/11/2018;GGAL/MAR19;Futuro;Futuro;0;0;0;0;0;0;0;0;111.555;5;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2018;21/12/2018;GGAL/DIC18;Futuro;Futuro;0;99.25;95.45;100.2;98.25;25300;0;25,300;98.25;717;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;21/12/2018;GGAL/MAR19;Futuro;Futuro;0;113.25;112.11;113.4;112.11;1500;0;1,500;112.11;45;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2018;22/01/2018;GGAL/MAR18;Futuro;Futuro;0;137;137;137;137;100;0;100;137;19;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;22/01/2018;GGAL/JUN18;Futuro;Futuro;0;0;0;0;0;0;0;0;145;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;22/02/2018;GGAL/MAR18;Futuro;Futuro;0;0;0;0;0;0;0;0;138.2;37;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;22/02/2018;GGAL/JUN18;Futuro;Futuro;0;0;0;0;0;0;0;0;147.2;5;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;22/03/2018;GGAL/MAR18;Futuro;Futuro;0;0;0;0;0;0;0;0;133;22;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;22/03/2018;GGAL/JUN18;Futuro;Futuro;0;0;0;0;0;0;0;0;142;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;22/05/2018;GGAL/JUN18;Futuro;Futuro;0;119.2;116.3;119.2;117;6700;0;6,700;117;60;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;22/05/2018;GGAL/SEP18;Futuro;Futuro;0;125.5;125;125.5;125;4000;0;4,000;125;0;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;22/06/2018;GGAL/JUN18;Futuro;Futuro;0;0;0;0;0;0;0;0;111.175;68;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;22/06/2018;GGAL/SEP18;Futuro;Futuro;0;0;0;0;0;0;0;0;122.45;5;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;22/08/2018;GGAL/SEP18;Futuro;Futuro;0;90.73;90.47;91.6;91.4;7300;0;7,300;91.4;115;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;22/08/2018;GGAL/DIC18;Futuro;Futuro;0;102.4;102.4;102.4;102.4;1000;0;1,000;102.4;16;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;22/10/2018;GGAL/DIC18;Futuro;Futuro;0;93.65;92.75;95.06;94.35;18600;0;18,600;94.35;425;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;22/11/2018;GGAL/DIC18;Futuro;Futuro;0;99.6;99.35;99.6;99.41;2500;0;2,500;99.41;780;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;22/11/2018;GGAL/MAR19;Futuro;Futuro;0;0;0;0;0;0;0;0;114.175;5;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2018;23/01/2018;GGAL/MAR18;Futuro;Futuro;0;0;0;0;0;0;0;0;137;19;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;23/01/2018;GGAL/JUN18;Futuro;Futuro;0;0;0;0;0;0;0;0;145;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;23/02/2018;GGAL/MAR18;Futuro;Futuro;0;0;0;0;0;0;0;0;135;37;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;23/02/2018;GGAL/JUN18;Futuro;Futuro;0;0;0;0;0;0;0;0;144;5;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;23/03/2018;GGAL/MAR18;Futuro;Futuro;0;0;0;0;0;0;0;0;130.5;22;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;23/03/2018;GGAL/JUN18;Futuro;Futuro;0;0;0;0;0;0;0;0;139.5;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;23/04/2018;GGAL/JUN18;Futuro;Futuro;0;138.5;138.5;138.5;138.5;10000;0;10,000;138.5;5;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;23/05/2018;GGAL/JUN18;Futuro;Futuro;0;114.5;113.45;114.88;113.7;10000;0;10,000;113.7;60;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;23/05/2018;GGAL/SEP18;Futuro;Futuro;0;0;0;0;0;0;0;0;124.7;0;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;23/07/2018;GGAL/SEP18;Futuro;Futuro;0;105.7;105.7;106;106;10000;0;10,000;106;24;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;23/07/2018;GGAL/DIC18;Futuro;Futuro;0;118.7;118.7;119;119;10000;0;10,000;119;0;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;23/08/2018;GGAL/SEP18;Futuro;Futuro;0;91.4;91.39;94.65;91.39;8100;0;8,100;91.39;116;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;23/08/2018;GGAL/DIC18;Futuro;Futuro;0;0;0;0;0;0;0;0;102.45;16;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;23/10/2018;GGAL/DIC18;Futuro;Futuro;0;91.1;90.95;93.93;93.25;13800;0;13,800;93.43;460;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;23/11/2018;GGAL/DIC18;Futuro;Futuro;0;100.29;100.29;106;103.5;29500;0;29,500;103.5;795;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;23/11/2018;GGAL/MAR19;Futuro;Futuro;0;118.5;118.5;118.5;118.5;500;0;500;118.5;10;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2018;24/01/2018;GGAL/MAR18;Futuro;Futuro;0;140.7;140.7;141.45;141.45;1000;0;1,000;141.45;19;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;24/01/2018;GGAL/JUN18;Futuro;Futuro;0;0;0;0;0;0;0;0;149.45;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;24/04/2018;GGAL/JUN18;Futuro;Futuro;0;138.65;138.65;138.77;138.77;10000;0;10,000;138.77;5;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;24/05/2018;GGAL/JUN18;Futuro;Futuro;0;115.27;112.6;115.27;112.8;7500;0;7,500;112.8;65;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;24/05/2018;GGAL/SEP18;Futuro;Futuro;0;120.6;120.6;120.8;120.8;4000;0;4,000;120.8;0;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;24/07/2018;GGAL/SEP18;Futuro;Futuro;0;107.8;107.75;108.45;107.75;700;0;700;107.6;27;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;24/07/2018;GGAL/DIC18;Futuro;Futuro;0;0;0;0;0;0;0;0;120.6;0;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;24/08/2018;GGAL/SEP18;Futuro;Futuro;0;87.95;83.87;87.95;85;8200;0;8,200;85;128;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;24/08/2018;GGAL/DIC18;Futuro;Futuro;0;100;98;100;98;1000;0;1,000;98;26;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;24/09/2018;GGAL/SEP18;Futuro;Futuro;0;106.74;105.26;106.91;106.91;2800;0;2,800;106.3;87;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;24/09/2018;GGAL/DIC18;Futuro;Futuro;0;0;0;0;0;0;0;0;118.24;31;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;24/10/2018;GGAL/DIC18;Futuro;Futuro;0;93.7;90.45;93.78;92.52;20200;0;20,200;93.1;453;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;25/01/2018;GGAL/MAR18;Futuro;Futuro;0;138.1;137.35;138.1;137.35;500;0;500;137.35;19;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;25/01/2018;GGAL/JUN18;Futuro;Futuro;0;0;0;0;0;0;0;0;145.35;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;25/04/2018;GGAL/JUN18;Futuro;Futuro;0;135.83;132.25;136.9;132.25;11500;0;11,500;132.25;5;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;25/06/2018;GGAL/JUN18;Futuro;Futuro;0;103;103;103;103;4000;0;4,000;103;68;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;25/06/2018;GGAL/SEP18;Futuro;Futuro;0;0;0;0;0;0;0;0;114;5;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;25/07/2018;GGAL/SEP18;Futuro;Futuro;0;109.08;108.45;109.5;109.5;2300;0;2,300;109.5;36;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;25/07/2018;GGAL/DIC18;Futuro;Futuro;0;0;0;0;0;0;0;0;122.5;0;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;25/09/2018;GGAL/SEP18;Futuro;Futuro;0;110.06;108.73;112.01;112;7100;0;7,100;112;77;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;25/09/2018;GGAL/DIC18;Futuro;Futuro;0;0;0;0;0;0;0;0;124;31;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;25/10/2018;GGAL/DIC18;Futuro;Futuro;0;93.5;93.35;99.25;97.75;31400;0;31,400;97.75;441;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;26/01/2018;GGAL/MAR18;Futuro;Futuro;0;137;136.4;137;136.4;700;0;700;136.4;25;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;26/01/2018;GGAL/JUN18;Futuro;Futuro;0;0;0;0;0;0;0;0;144.4;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;26/02/2018;GGAL/MAR18;Futuro;Futuro;0;131.7;131.7;132;132;5500;0;5,500;132;32;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;26/02/2018;GGAL/JUN18;Futuro;Futuro;0;140.7;140.7;141;141;5500;0;5,500;141;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;26/03/2018;GGAL/MAR18;Futuro;Futuro;0;130;130;130.2;130.2;4000;0;4,000;130.2;22;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;26/03/2018;GGAL/JUN18;Futuro;Futuro;0;138;138;138.2;138.2;4000;0;4,000;138.2;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;26/04/2018;GGAL/JUN18;Futuro;Futuro;0;130.45;129.9;130.45;129.9;18000;0;18,000;129.9;5;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;26/06/2018;GGAL/JUN18;Futuro;Futuro;0;105.5;105.5;105.5;105.5;4000;0;4,000;102;68;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;26/06/2018;GGAL/SEP18;Futuro;Futuro;0;0;0;0;0;0;0;0;113;5;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;26/07/2018;GGAL/SEP18;Futuro;Futuro;0;110.85;109;110.85;109.5;10100;0;10,100;109.5;37;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;26/07/2018;GGAL/DIC18;Futuro;Futuro;0;122;122;122.5;122.5;10000;0;10,000;123;0;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;26/09/2018;GGAL/SEP18;Futuro;Futuro;0;115.1;112.46;115.1;113.8;12700;0;12,700;113.8;81;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;26/09/2018;GGAL/DIC18;Futuro;Futuro;0;128;128;128.3;128.3;10000;0;10,000;128.3;31;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;26/10/2018;GGAL/DIC18;Futuro;Futuro;0;96.05;93.6;98.95;94.45;68700;0;68,700;95.1;557;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;26/11/2018;GGAL/DIC18;Futuro;Futuro;0;106.65;103.15;107.79;103.15;52000;0;52,000;103.15;848;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;26/11/2018;GGAL/MAR19;Futuro;Futuro;0;119;119;119;119;500;0;500;119;15;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2018;26/12/2018;GGAL/DIC18;Futuro;Futuro;0;99;92.46;99;96.8;14800;0;14,800;96.8;726;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;26/12/2018;GGAL/MAR19;Futuro;Futuro;0;0;0;0;0;0;0;0;110.66;45;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2018;27/02/2018;GGAL/MAR18;Futuro;Futuro;0;129.8;129.8;130;130;5500;0;5,500;130;32;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;27/02/2018;GGAL/JUN18;Futuro;Futuro;0;138.8;138.8;139;139;5500;0;5,500;139;5;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;27/03/2018;GGAL/MAR18;Futuro;Futuro;0;0;0;0;0;0;0;0;135;22;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;27/03/2018;GGAL/JUN18;Futuro;Futuro;0;143;143;143;143;10000;0;10,000;143;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;27/04/2018;GGAL/JUN18;Futuro;Futuro;0;129.55;129.55;134.8;134.8;11500;0;11,500;134.8;5;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;27/06/2018;GGAL/JUN18;Futuro;Futuro;0;99.85;90.5;99.85;90.5;5000;0;5,000;90.5;68;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;27/06/2018;GGAL/SEP18;Futuro;Futuro;0;0;0;0;0;0;0;0;101.5;5;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;27/07/2018;GGAL/SEP18;Futuro;Futuro;0;110.4;106.29;111.74;107.85;13600;0;13,600;107.85;39;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;27/07/2018;GGAL/DIC18;Futuro;Futuro;0;119;119;119.9;119.9;10000;0;10,000;119.9;0;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;27/08/2018;GGAL/SEP18;Futuro;Futuro;0;85.07;83.2;85.75;83.2;17100;0;17,100;83.2;129;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;27/08/2018;GGAL/DIC18;Futuro;Futuro;0;94.2;93.2;94.2;93.2;10000;0;10,000;93.2;26;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;27/09/2018;GGAL/SEP18;Futuro;Futuro;0;116.2;106.56;116.2;109;18700;0;18,700;109;85;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;27/09/2018;GGAL/DIC18;Futuro;Futuro;0;0;0;0;0;0;0;0;123.04;31;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;27/11/2018;GGAL/DIC18;Futuro;Futuro;0;106;101.28;106.59;103;30800;0;30,800;103;848;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;27/11/2018;GGAL/MAR19;Futuro;Futuro;0;0;0;0;0;0;0;0;118.15;15;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2018;27/12/2018;GGAL/DIC18;Futuro;Futuro;0;97.65;97.2;101.45;100.76;17300;0;17,300;100.73;719;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;27/12/2018;GGAL/MAR19;Futuro;Futuro;0;113.82;113.82;113.82;113.82;500;0;500;113.82;50;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2018;28/02/2018;GGAL/MAR18;Futuro;Futuro;0;0;0;0;0;0;0;0;131;32;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;28/02/2018;GGAL/JUN18;Futuro;Futuro;0;0;0;0;0;0;0;0;140;5;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;28/03/2018;GGAL/MAR18;Futuro;Futuro;0;130;130;130;130;10000;0;10,000;131.4;0;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;28/03/2018;GGAL/JUN18;Futuro;Futuro;0;141;141;141;141;10000;0;10,000;141;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;28/05/2018;GGAL/JUN18;Futuro;Futuro;0;111.8;107.35;111.8;107.35;11000;0;11,000;107.35;65;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;28/05/2018;GGAL/SEP18;Futuro;Futuro;0;0;0;0;0;0;0;0;115.35;0;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;28/06/2018;GGAL/JUN18;Futuro;Futuro;0;95.93;95.93;99.7;99.7;8100;0;8,100;99.7;68;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;28/06/2018;GGAL/SEP18;Futuro;Futuro;0;111.75;111.75;111.75;111.75;500;0;500;111.75;5;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;28/08/2018;GGAL/SEP18;Futuro;Futuro;0;81.15;77.65;81.15;78.9;23500;0;23,500;78.9;103;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;28/08/2018;GGAL/DIC18;Futuro;Futuro;0;88.5;88.5;89.1;89.1;10000;0;10,000;89.1;26;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;28/09/2018;GGAL/SEP18;Futuro;Futuro;0;106.25;105.39;107.41;105.39;3100;0;3,100;105.723;0;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;28/09/2018;GGAL/DIC18;Futuro;Futuro;0;122.12;122.12;122.45;122.45;1000;0;1,000;122.45;41;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;28/11/2018;GGAL/DIC18;Futuro;Futuro;0;101.4;99.32;105.1;104.4;44100;0;44,100;104.4;828;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;28/11/2018;GGAL/MAR19;Futuro;Futuro;0;114;114;114;114;500;0;500;114;20;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2018;28/12/2018;GGAL/DIC18;Futuro;Futuro;0;101.45;99.32;103.75;102.52;24600;0;24,600;103.3;0;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;28/12/2018;GGAL/MAR19;Futuro;Futuro;0;0;0;0;0;0;0;0;113.82;50;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2018;29/01/2018;GGAL/MAR18;Futuro;Futuro;0;0;0;0;0;0;0;0;136.4;25;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;29/01/2018;GGAL/JUN18;Futuro;Futuro;0;0;0;0;0;0;0;0;144.4;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;29/05/2018;GGAL/JUN18;Futuro;Futuro;0;110;105.45;110;106.45;6500;0;6,500;106.45;60;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;29/05/2018;GGAL/SEP18;Futuro;Futuro;0;121;121;121;121;500;0;500;121;5;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;29/06/2018;GGAL/JUN18;Futuro;Futuro;0;0;0;0;0;0;0;0;94.931;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;29/06/2018;GGAL/SEP18;Futuro;Futuro;0;0;0;0;0;0;0;0;105;5;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;29/08/2018;GGAL/SEP18;Futuro;Futuro;0;79.85;78;79.85;78.21;11700;0;11,700;78.21;70;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;29/08/2018;GGAL/DIC18;Futuro;Futuro;0;88;88;88;88;500;0;500;88;26;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;29/10/2018;GGAL/DIC18;Futuro;Futuro;0;95.55;91.81;95.55;91.81;30300;0;30,300;91.81;666;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;29/11/2018;GGAL/DIC18;Futuro;Futuro;0;104.25;103.79;106.75;106.15;26700;0;26,700;106.15;816;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;29/11/2018;GGAL/MAR19;Futuro;Futuro;0;0;0;0;0;0;0;0;116;20;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2018;30/01/2018;GGAL/MAR18;Futuro;Futuro;0;133.5;133.5;134;134;3000;0;3,000;134;25;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;30/01/2018;GGAL/JUN18;Futuro;Futuro;0;143;143;143;143;1500;0;1,500;143;15;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;30/05/2018;GGAL/JUN18;Futuro;Futuro;0;108.05;108.05;109.05;108.3;5000;0;5,000;108.3;60;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;30/05/2018;GGAL/SEP18;Futuro;Futuro;0;0;0;0;0;0;0;0;121;5;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;30/07/2018;GGAL/SEP18;Futuro;Futuro;0;106.14;105.25;106.15;105.65;11200;0;11,200;106.65;44;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;30/07/2018;GGAL/DIC18;Futuro;Futuro;0;118;117.8;118;117.8;10000;0;10,000;117.8;0;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;30/08/2018;GGAL/SEP18;Futuro;Futuro;0;78.15;74.99;83;74.99;15200;0;15,200;74.99;49;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;30/08/2018;GGAL/DIC18;Futuro;Futuro;0;86.9;86.9;86.9;86.9;500;0;500;86.9;26;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;30/10/2018;GGAL/DIC18;Futuro;Futuro;0;92.35;92;93.85;92.95;26300;0;26,300;92.95;657;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;31/01/2018;GGAL/MAR18;Futuro;Futuro;0;138.5;138.5;138.5;138.5;1500;0;1,500;138.5;10;91;90;201803;mar-18;GGAL;s/e;Pesos;ACC;FI
2018;31/01/2018;GGAL/JUN18;Futuro;Futuro;0;147.5;147.5;147.5;147.5;1500;0;1,500;147.5;0;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;31/05/2018;GGAL/JUN18;Futuro;Futuro;0;108.6;107.4;110;109.95;10100;0;10,100;109.95;59;91;90;201806;jun-18;GGAL;s/e;Pesos;ACC;FI
2018;31/05/2018;GGAL/SEP18;Futuro;Futuro;0;0;0;0;0;0;0;0;122.65;5;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;31/07/2018;GGAL/SEP18;Futuro;Futuro;0;106.8;104.96;106.8;105.65;11300;0;11,300;105.65;46;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;31/07/2018;GGAL/DIC18;Futuro;Futuro;0;117.5;117;117.5;117;10000;0;10,000;117;0;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
2018;31/08/2018;GGAL/SEP18;Futuro;Futuro;0;0;0;0;0;0;0;0;86.45;49;91;90;201809;sep-18;GGAL;s/e;Pesos;ACC;FI
2018;31/08/2018;GGAL/DIC18;Futuro;Futuro;0;0;0;0;0;0;0;0;96.8;26;91;90;201812;dic-18;GGAL;s/e;Pesos;ACC;FI
